GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201111220007,2011-11-22,"Iraq","Baghdad","Unknown",0,,,,,0,4,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111220006,2011-11-22,"Iraq","Mosul","Unaffiliated Individual(s)",0,,,,,1,0,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111220005,2011-11-22,"Iraq","Baghdad","Unknown",0,,,,,0,3,Private Citizens & Property,Military,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111220004,2011-11-22,"Iraq","Baghdad","Unknown",0,,,,,0,3,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111220002,2011-11-22,"Democratic Republic of the Congo","Kinshasa","Gunmen",0,,,,,1,0,Government (General),Private Citizens & Property,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201111210048,2011-11-21,"India","Dadengre","Garo National Liberation Army",0,,,,,0,0,Government (General),,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
201111210046,2011-11-21,"Afghanistan","Unknown","Unknown",0,,,,,0,2,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210045,2011-11-23,"Pakistan","Dera Ismail Khan","Militants",0,,,,,1,4,Police,,,South Asia,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,Explosives/Bombs/Dynamite,
201111210044,2011-11-21,"Thailand","Manang Tayor","Separatists",1,,,,,0,1,Private Citizens & Property,,,Southeast Asia,Armed Assault,,,Firearms,,,
201111210042,2011-11-21,"Afghanistan","Farah","Unknown",0,,,,,0,1,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210041,2011-11-21,"Senegal","Diagnon","Movement of Democratic Forces of Casamance",1,,,,,11,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201111210038,2011-11-21,"Thailand","Tambon Wang Phraya","Separatists",1,,,,,1,0,Private Citizens & Property,Business,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210036,2011-11-21,"Yemen","Mudiyah","Al-Qaida in the Arabian Peninsula (AQAP)",1,,,,,2,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210034,2011-11-21,"Afghanistan","Gereshk","Unaffiliated Individual(s)",0,,,,,1,3,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210033,2011-11-23,"Pakistan","Landi Kotal","Militants",0,,,,,0,0,Educational Institution,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210032,2011-11-21,"Thailand","Unknown","Unknown",0,,,,,0,9,Police,Religious Figures/Institutions,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210031,2011-11-21,"Turkey","Nusaybin","Kurdistan Workers' Party (PKK)",1,,,,,1,1,Military,Private Citizens & Property,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201111210029,2011-11-22,"Afghanistan","Unknown","Taliban",1,,,,,0,5,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210011,2011-11-20,"Iraq","Dibis","Unknown",0,,,,,0,2,Government (General),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210010,2011-11-21,"Iraq","Baghdad","Unknown",0,,,,,0,3,Government (General),Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210008,2011-11-20,"Iraq","Kirkuk","Unknown",0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210007,2011-11-20,"Iraq","Dibis","Unknown",0,,,,,0,2,Military,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210006,2011-11-20,"Iraq","Unknown","Unknown",0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210005,2011-11-21,"Iraq","Baghdad","Unknown",0,,,,,0,6,Military,Police,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111210004,2011-11-20,"Iraq","Abbarah","Al-Qaida in Iraq",1,,,,,0,3,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
