COUNTRY,Country,VARIABLE,Variable,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
DEU,Germany,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,43470000,,
DEU,Germany,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,48386000,,
DEU,Germany,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,51390000,,
DEU,Germany,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,55529000,B,Break
DEU,Germany,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,58323000,,
DEU,Germany,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,61312000,,
GRC,Greece,BGR,Bulgaria,2008,2008,NBR,Number,0,Units,,,623476,,
GRC,Greece,BGR,Bulgaria,2009,2009,NBR,Number,0,Units,,,657130,,
GRC,Greece,BGR,Bulgaria,2010,2010,NBR,Number,0,Units,,,664389,,
GRC,Greece,BGR,Bulgaria,2011,2011,NBR,Number,0,Units,,,686209,,
GRC,Greece,BGR,Bulgaria,2012,2012,NBR,Number,0,Units,,,599110,,
GRC,Greece,BGR,Bulgaria,2013,2013,NBR,Number,0,Units,,,691874,,
GRC,Greece,BGR,Bulgaria,2014,2014,NBR,Number,0,Units,,,1534656,,
GRC,Greece,RUS,Russian Federation,2008,2008,NBR,Number,0,Units,,,309071,,
GRC,Greece,RUS,Russian Federation,2009,2009,NBR,Number,0,Units,,,276021,,
GRC,Greece,RUS,Russian Federation,2010,2010,NBR,Number,0,Units,,,451239,,
GRC,Greece,RUS,Russian Federation,2011,2011,NBR,Number,0,Units,,,738927,,
GRC,Greece,RUS,Russian Federation,2012,2012,NBR,Number,0,Units,,,874787,,
GRC,Greece,RUS,Russian Federation,2013,2013,NBR,Number,0,Units,,,1352901,,
GRC,Greece,RUS,Russian Federation,2014,2014,NBR,Number,0,Units,,,1250174,,
GRC,Greece,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,152596000,,
GRC,Greece,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,141444000,,
GRC,Greece,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,140176000,,
GRC,Greece,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,150978000,,
GRC,Greece,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,140919000,B,Break
GRC,Greece,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,160251000,,
GRC,Greece,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,184789000,,
HUN,Hungary,CZE,Czech Republic,2008,2008,NBR,Number,0,Units,,,211000,,
HUN,Hungary,CZE,Czech Republic,2009,2009,NBR,Number,0,Units,,,232000,,
HUN,Hungary,CZE,Czech Republic,2010,2010,NBR,Number,0,Units,,,248000,,
HUN,Hungary,CZE,Czech Republic,2011,2011,NBR,Number,0,Units,,,304000,,
HUN,Hungary,CZE,Czech Republic,2012,2012,NBR,Number,0,Units,,,320000,,
HUN,Hungary,CZE,Czech Republic,2013,2013,NBR,Number,0,Units,,,494000,,
HUN,Hungary,CZE,Czech Republic,2014,2014,NBR,Number,0,Units,,,748000,,
ISL,Iceland,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,502000,,
ISL,Iceland,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,493900,,
ISL,Iceland,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,488622,,
ISL,Iceland,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,565611,,
ISL,Iceland,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,672773,,
ISL,Iceland,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,807349,,
ISL,Iceland,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,997556,,
ISL,Iceland,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,62000,,
ISL,Iceland,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,72000,,
ISL,Iceland,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,73000,,
ISL,Iceland,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,65000,,
ISL,Iceland,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,96000,,
ISL,Iceland,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,96000,,
ISL,Iceland,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,109000,,
ISL,Iceland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,1605758,,
ISL,Iceland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,1723643,,
ISL,Iceland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,1670669,,
ISL,Iceland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,1902591,,
ISL,Iceland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,2241342,,
ISL,Iceland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,2650140,,
ISL,Iceland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,3126523,,
ISL,Iceland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,230252,,
ISL,Iceland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,280363,,
ISL,Iceland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,248187,,
ISL,Iceland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,253154,,
ISL,Iceland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,283003,,
ISL,Iceland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,377474,,
ISL,Iceland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,597169,,
ISL,Iceland,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2008,2008,NBR,Number,0,Units,,,57954,,
ISL,Iceland,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2009,2009,NBR,Number,0,Units,,,67022,,
ISL,Iceland,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2010,2010,NBR,Number,0,Units,,,68713,,
ISL,Iceland,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2011,2011,NBR,Number,0,Units,,,85085,,
ISL,Iceland,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2012,2012,NBR,Number,0,Units,,,106517,,
ISL,Iceland,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2013,2013,NBR,Number,0,Units,,,131251,,
ISL,Iceland,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2014,2014,NBR,Number,0,Units,,,170387,,
ISL,Iceland,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2008,2008,NBR,Number,0,Units,,,48734,,
ISL,Iceland,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2009,2009,NBR,Number,0,Units,,,63217,,
ISL,Iceland,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2010,2010,NBR,Number,0,Units,,,156749,,
ISL,Iceland,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2011,2011,NBR,Number,0,Units,,,203415,,
ISL,Iceland,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2012,2012,NBR,Number,0,Units,,,267149,,
ISL,Iceland,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2013,2013,NBR,Number,0,Units,,,362959,,
ISL,Iceland,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2014,2014,NBR,Number,0,Units,,,510858,,
ITA,Italy,GBR,United Kingdom,2008,2008,NBR,Number,0,Units,,,4108223,,
ITA,Italy,GBR,United Kingdom,2009,2009,NBR,Number,0,Units,,,3615588,,
ITA,Italy,GBR,United Kingdom,2010,2010,NBR,Number,0,Units,,,3348204,,
ITA,Italy,GBR,United Kingdom,2011,2011,NBR,Number,0,Units,,,3479523,,
ITA,Italy,GBR,United Kingdom,2012,2012,NBR,Number,0,Units,,,3646810,,
ITA,Italy,GBR,United Kingdom,2013,2013,NBR,Number,0,Units,,,3639411,,
ITA,Italy,GBR,United Kingdom,2014,2014,NBR,Number,0,Units,,,3972184,,
JPN,Japan,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,22248300,,
JPN,Japan,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,18297770,,
JPN,Japan,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,26023000,,
JPN,Japan,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,18415690,,
JPN,Japan,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,26314340,,
JPN,Japan,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,33495730,,
JPN,Japan,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,44824600,,
LUX,Luxembourg,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,2261000,,
LUX,Luxembourg,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,2074000,,
LUX,Luxembourg,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,1721000,,
LUX,Luxembourg,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,2064000,,
LUX,Luxembourg,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,2297000,,
LUX,Luxembourg,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,2317000,,
LUX,Luxembourg,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,2514000,,
MEX,Mexico,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,62031857,,
MEX,Mexico,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,49670663,,
MEX,Mexico,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,55653187,,
MEX,Mexico,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,54551036,,
MEX,Mexico,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,57527194,,
MEX,Mexico,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,63764660,,
MEX,Mexico,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,70717598,,
NLD,Netherlands,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,10104000,,
NLD,Netherlands,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,9921000,,
NLD,Netherlands,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,10883000,,
NLD,Netherlands,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,11300000,,
NLD,Netherlands,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,11680000,,
NLD,Netherlands,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,12783000,B,Break
NLD,Netherlands,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,13925000,,
NLD,Netherlands,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,31771000,B,Break
NLD,Netherlands,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,34424000,,
NZL,New Zealand,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,27315000,,
NZL,New Zealand,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,26553000,,
NZL,New Zealand,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,26837000,,
NZL,New Zealand,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,25968000,,
NZL,New Zealand,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,24379000,,
NZL,New Zealand,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,26167000,,
NZL,New Zealand,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,27707000,,
POL,Poland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,10173000,,
POL,Poland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,9609000,,
POL,Poland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,10065000,,
POL,Poland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,10620000,,
POL,Poland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,11877000,B,Break
POL,Poland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,12471000,,
POL,Poland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,12992000,,
POL,Poland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,7939000,,
POL,Poland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,7478000,,
POL,Poland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,8029000,,
POL,Poland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,8397000,,
POL,Poland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,9425000,,
POL,Poland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,10129000,,
POL,Poland,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,10667000,,
POL,Poland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,2234000,,
POL,Poland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,2131000,,
POL,Poland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,2035000,,
POL,Poland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,2223000,,
POL,Poland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,2330000,,
POL,Poland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,2232000,,
POL,Poland,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,2193000,,
POL,Poland,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2012,2012,NBR,Number,0,Units,,,122000,,
POL,Poland,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2013,2013,NBR,Number,0,Units,,,110000,,
POL,Poland,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2014,2014,NBR,Number,0,Units,,,132000,,
ESP,Spain,NORD,Nordic countries,2008,2008,NBR,Number,0,Units,,,3593629,,
ESP,Spain,NORD,Nordic countries,2009,2009,NBR,Number,0,Units,,,3333991,,
ESP,Spain,NORD,Nordic countries,2010,2010,NBR,Number,0,Units,,,3574161,,
ESP,Spain,NORD,Nordic countries,2011,2011,NBR,Number,0,Units,,,3898028,,
ESP,Spain,NORD,Nordic countries,2012,2012,NBR,Number,0,Units,,,4168341,,
ESP,Spain,NORD,Nordic countries,2013,2013,NBR,Number,0,Units,,,4874870,,
ESP,Spain,NORD,Nordic countries,2014,2014,NBR,Number,0,Units,,,5044539,,
ESP,Spain,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,542275900,,
ESP,Spain,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,505070906,,
ESP,Spain,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,501684014,,
ESP,Spain,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,516476505,,
ESP,Spain,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,511424080,,
ESP,Spain,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,542631275,,
ESP,Spain,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,576069113,,
ESP,Spain,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,257386237,,
ESP,Spain,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,224841881,,
ESP,Spain,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,227291500,,
ESP,Spain,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,247402446,,
ESP,Spain,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,251822343,,
ESP,Spain,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,267358789,,
ESP,Spain,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,279696222,,
ESP,Spain,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,45421863,,
ESP,Spain,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,43509906,,
ESP,Spain,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,42348225,,
ESP,Spain,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,35667912,,
ESP,Spain,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,29306856,,
ESP,Spain,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,31140779,,
ESP,Spain,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,34858690,,
ESP,Spain,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2008,2008,NBR,Number,0,Units,,,239467800,,
ESP,Spain,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2009,2009,NBR,Number,0,Units,,,236719119,,
ESP,Spain,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2010,2010,NBR,Number,0,Units,,,232044288,,
ESP,Spain,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2011,2011,NBR,Number,0,Units,,,233406146,,
ESP,Spain,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2012,2012,NBR,Number,0,Units,,,230294881,,
ESP,Spain,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2013,2013,NBR,Number,0,Units,,,244131707,,
ESP,Spain,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2014,2014,NBR,Number,0,Units,,,261514202,,
USA,United States,BRA,Brazil,2008,2008,NBR,Number,0,Units,,,769232,,
USA,United States,BRA,Brazil,2009,2009,NBR,Number,0,Units,,,892611,,
USA,United States,BRA,Brazil,2010,2010,NBR,Number,0,Units,,,1197866,,
USA,United States,BRA,Brazil,2011,2011,NBR,Number,0,Units,,,1508279,,
USA,United States,BRA,Brazil,2012,2012,NBR,Number,0,Units,,,1791103,,
USA,United States,BRA,Brazil,2013,2013,NBR,Number,0,Units,,,2060291,,
USA,United States,BRA,Brazil,2014,2014,NBR,Number,0,Units,,,2263996,,
BRA,Brazil,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,5050099,,
BRA,Brazil,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,4802217,,
BRA,Brazil,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,5161379,,
BRA,Brazil,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,5433354,,
BRA,Brazil,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,5676843,,
BRA,Brazil,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,5813342,,
BRA,Brazil,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,6429852,,
BRA,Brazil,CHL,Chile,2008,2008,NBR,Number,0,Units,,,240087,,
BRA,Brazil,CHL,Chile,2009,2009,NBR,Number,0,Units,,,170491,,
BRA,Brazil,CHL,Chile,2010,2010,NBR,Number,0,Units,,,200724,,
BRA,Brazil,CHL,Chile,2011,2011,NBR,Number,0,Units,,,217200,,
BRA,Brazil,CHL,Chile,2012,2012,NBR,Number,0,Units,,,250586,,
BRA,Brazil,CHL,Chile,2013,2013,NBR,Number,0,Units,,,268203,,
BRA,Brazil,CHL,Chile,2014,2014,NBR,Number,0,Units,,,336950,,
BRA,Brazil,FRA,France,2008,2008,NBR,Number,0,Units,,,214440,,
BRA,Brazil,FRA,France,2009,2009,NBR,Number,0,Units,,,205860,,
BRA,Brazil,FRA,France,2010,2010,NBR,Number,0,Units,,,199719,,
BRA,Brazil,FRA,France,2011,2011,NBR,Number,0,Units,,,207890,,
BRA,Brazil,FRA,France,2012,2012,NBR,Number,0,Units,,,218626,,
BRA,Brazil,FRA,France,2013,2013,NBR,Number,0,Units,,,224078,,
BRA,Brazil,FRA,France,2014,2014,NBR,Number,0,Units,,,282375,,
BRA,Brazil,PRY,Paraguay,2008,2008,NBR,Number,0,Units,,,217709,,
BRA,Brazil,PRY,Paraguay,2009,2009,NBR,Number,0,Units,,,180373,,
BRA,Brazil,PRY,Paraguay,2010,2010,NBR,Number,0,Units,,,194340,,
BRA,Brazil,PRY,Paraguay,2011,2011,NBR,Number,0,Units,,,192730,,
BRA,Brazil,PRY,Paraguay,2012,2012,NBR,Number,0,Units,,,246401,,
BRA,Brazil,PRY,Paraguay,2013,2013,NBR,Number,0,Units,,,268932,,
BRA,Brazil,PRY,Paraguay,2014,2014,NBR,Number,0,Units,,,293841,,
BGR,Bulgaria,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,11802017,,
BGR,Bulgaria,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,9472345,,
BGR,Bulgaria,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,10565210,,
BGR,Bulgaria,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,12461275,,
BGR,Bulgaria,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,13451440,,
BGR,Bulgaria,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,14370426,,
BGR,Bulgaria,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,14077798,,
CHL,Chile,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,990244,,
CHL,Chile,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,896967,,
CHL,Chile,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,783639,,
CHL,Chile,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,825632,,
CHL,Chile,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,843058,,
CHL,Chile,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,880948,,
CHL,Chile,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,926314,,
COL,Colombia,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,2546187,,
